 ,genotype,time_off_food,bends,omega,tail_touch,food,additive,note,date,plate,transfer_technique,culture_conditons
JB,N2,30,1,,Y,OP50,,,5/9/2022,260,,none
JB,N2,30,3,,N,OP50,,,5/9/2022,260,,none
JB,N2,30,2,,N,OP50,,,5/9/2022,260,,none
JB,N2,30,6,,N,OP50,,,5/9/2022,260,,none
JB,N2,30,4,,N,OP50,,,5/9/2022,260,,none
JB,N2,30,3,,Y,OP50,,,5/9/2022,260,,none
JB,N2,30,4,,Y,OP50,,,5/9/2022,261,,none
JB,N2,30,2,,Y,OP50,,,5/9/2022,261,,none
JB,N2,30,2,,Y,OP50,,,5/9/2022,261,,none
JB,N2,30,1,,Y,OP50,,,5/9/2022,261,,none
JB,N2,30,2,,Y,OP50,,,5/9/2022,261,,none
JB,N2,30,1,,Y,OP50,,,5/9/2022,261,,none
JB,N2,30,1,,Y,OP50,,,5/9/2022,261,,none
JB,N2,30,3,,Y,OP50,,,5/9/2022,261,,none
JB,tdc-1,0,1,,N,OP50,,,6/10/2022,262,,none
JB,tdc-1,0,2,,N,OP50,,,6/10/2022,262,,none
JB,tdc-1,0,4,,Y,OP50,,,6/10/2022,262,,none
JB,tdc-1,0,2,,N,OP50,,,6/10/2022,262,,none
JB,tdc-1,0,1,,N,OP50,,,6/10/2022,262,,none
JB,tdc-1,0,1,,N,OP50,,,6/10/2022,262,,none
JB,tdc-1,0,1,,N,OP50,,,6/10/2022,262,,none
JB,tdc-1,0,2,,N,OP50,,,6/10/2022,262,,none
JB,tdc-1,0,1,,N,OP50,,,6/10/2022,262,,none
JB,tdc-1,0,3,,N,OP50,,,6/10/2022,262,,none
JB,tdc-1,0,1,,N,OP50,,,6/10/2022,263,,none
JB,tdc-1,0,3,,Y,OP50,,,6/10/2022,263,,none
JB,tdc-1,0,1,,N,OP50,,,6/10/2022,263,,none
JB,tdc-1,0,1,,Y,OP50,,,6/10/2022,263,,none
JB,tdc-1,0,2,,N,OP50,,,6/10/2022,263,,none
JB,tdc-1,0,1,,N,OP50,,,6/10/2022,263,,none
JB,tdc-1,0,1,,Y,OP50,,,6/10/2022,263,,none
JB,tdc-1,0,1,,N,OP50,,,6/10/2022,263,,none
JB,tdc-1,0,3,,Y,OP50,,,6/10/2022,263,,none
JB,tdc-1,0,1,,Y,OP50,,,6/10/2022,263,,none
JB,lgc-55,0,2,,Y,OP50,,,6/10/2022,264,,none
JB,lgc-55,0,3,,N,OP50,,,6/10/2022,264,,none
JB,lgc-55,0,3,,Y,OP50,,,6/10/2022,264,,none
JB,lgc-55,0,2,,N,OP50,,,6/10/2022,264,,none
JB,lgc-55,0,2,,N,OP50,,,6/10/2022,264,,none
JB,lgc-55,0,3,,N,OP50,,,6/10/2022,264,,none
JB,lgc-55,0,1,,N,OP50,,,6/10/2022,264,,none
JB,lgc-55,0,3,,N,OP50,,,6/10/2022,264,,none
JB,lgc-55,0,2,,Y,OP50,,,6/10/2022,264,,none
JB,lgc-55,0,3,,N,OP50,,,6/10/2022,264,,none
JB,lgc-55,0,2,,Y,OP50,,,6/10/2022,265,,none
JB,lgc-55,0,2,,Y,OP50,,,6/10/2022,265,,none
JB,lgc-55,0,4,,N,OP50,,,6/10/2022,265,,none
JB,lgc-55,0,3,,N,OP50,,,6/10/2022,265,,none
JB,lgc-55,0,1,,Y,OP50,,,6/10/2022,265,,none
JB,lgc-55,0,3,,N,OP50,,,6/10/2022,265,,none
JB,lgc-55,0,3,,Y,OP50,,,6/10/2022,265,,none
JB,lgc-55,0,3,,Y,OP50,,,6/10/2022,265,,none
JB,lgc-55,0,1,,N,OP50,,,6/10/2022,265,,none
JB,lgc-55,0,1,,N,OP50,,,6/10/2022,265,,none
JB,N2,0,3,,N,OP50,,,6/10/2022,266,,none
JB,N2,0,5,,Y,OP50,,,6/10/2022,266,,none
JB,N2,0,6,,Y,OP50,,,6/10/2022,266,,none
JB,N2,0,3,,Y,OP50,,,6/10/2022,266,,none
JB,N2,0,2,,Y,OP50,,,6/10/2022,266,,none
JB,N2,0,1,,N,OP50,,,6/10/2022,266,,none
JB,N2,0,2,,Y,OP50,,,6/10/2022,266,,none
JB,N2,0,2,,N,OP50,,,6/10/2022,266,,none
JB,N2,0,3,,N,OP50,,,6/10/2022,266,,none
JB,N2,0,5,,N,OP50,,,6/10/2022,266,,none
JB,N2,0,4,,Y,OP50,,,6/10/2022,267,,none
JB,N2,0,3,,Y,OP50,,,6/10/2022,267,,none
JB,N2,0,4,,Y,OP50,,,6/10/2022,267,,none
JB,N2,0,2,,Y,OP50,,,6/10/2022,267,,none
JB,N2,0,2,,Y,OP50,,,6/10/2022,267,,none
JB,N2,0,2,,Y,OP50,,,6/10/2022,267,,none
JB,N2,0,4,,Y,OP50,,,6/10/2022,267,,none
JB,N2,0,2,,N,OP50,,,6/10/2022,267,,none
JB,N2,0,3,,N,OP50,,,6/10/2022,267,,none
JB,N2,0,1,,Y,OP50,,,6/10/2022,267,,none
JB,cest-1.2,0,2,,Y,OP50,,,6/10/2022,268,,none
JB,cest-1.2,0,3,,Y,OP50,,,6/10/2022,268,,none
JB,cest-1.2,0,3,,N,OP50,,,6/10/2022,268,,none
JB,cest-1.2,0,1,,N,OP50,,,6/10/2022,268,,none
JB,cest-1.2,0,1,,Y,OP50,,,6/10/2022,268,,none
JB,cest-1.2,0,3,,Y,OP50,,,6/10/2022,268,,none
JB,cest-1.2,0,3,,N,OP50,,,6/10/2022,268,,none
JB,cest-1.2,0,1,,Y,OP50,,,6/10/2022,268,,none
JB,cest-1.2,0,2,,Y,OP50,,,6/10/2022,268,,none
JB,cest-1.2,0,2,,N,OP50,,,6/10/2022,268,,none
JB,cest-1.2,0,2,,N,OP50,,,6/10/2022,269,,none
JB,cest-1.2,0,2,,N,OP50,,,6/10/2022,269,,none
JB,cest-1.2,0,2,,N,OP50,,,6/10/2022,269,,none
JB,cest-1.2,0,3,,Y,OP50,,,6/10/2022,269,,none
JB,cest-1.2,0,3,,Y,OP50,,,6/10/2022,269,,none
JB,cest-1.2,0,3,,Y,OP50,,,6/10/2022,269,,none
JB,cest-1.2,0,2,,N,OP50,,,6/10/2022,269,,none
JB,cest-1.2,0,1,,N,OP50,,,6/10/2022,269,,none
JB,cest-1.2,0,2,,N,OP50,,,6/10/2022,269,,none
JB,cest-1.2,0,2,,Y,OP50,,,6/10/2022,269,,none
JB,tdc-1,5,2,,N,OP50,,,6/10/2022,262,,none
JB,tdc-1,5,1,,Y,OP50,,,6/10/2022,262,,none
JB,tdc-1,5,1,, N,OP50,,,6/10/2022,262,,none
JB,tdc-1,5,2,,N,OP50,,,6/10/2022,262,,none
JB,tdc-1,5,2,,Y,OP50,,,6/10/2022,262,,none
JB,tdc-1,5,4,,Y,OP50,,,6/10/2022,262,,none
JB,tdc-1,5,3,,N,OP50,,,6/10/2022,262,,none
JB,tdc-1,5,3,,Y,OP50,,,6/10/2022,262,,none
JB,tdc-1,5,2,,Y,OP50,,,6/10/2022,262,,none
JB,tdc-1,5,4,,Y,OP50,,,6/10/2022,262,,none
JB,tdc-1,5,2,,Y,OP50,,,6/10/2022,263,,none
JB,tdc-1,5,1,,Y,OP50,,,6/10/2022,263,,none
JB,tdc-1,5,2,,N,OP50,,,6/10/2022,263,,none
JB,tdc-1,5,2,,Y,OP50,,,6/10/2022,263,,none
JB,tdc-1,5,1,,Y,OP50,,,6/10/2022,263,,none
JB,tdc-1,5,2,,Y,OP50,,,6/10/2022,263,,none
JB,tdc-1,5,1,,N ,OP50,,,6/10/2022,263,,none
JB,tdc-1,5,2,,Y,OP50,,,6/10/2022,263,,none
JB,tdc-1,5,3,,Y,OP50,,,6/10/2022,263,,none
JB,tdc-1,5,1,,Y,OP50,,,6/10/2022,263,,none
JB,lgc-55,5,3,,Y,OP50,,,6/10/2022,264,,none
JB,lgc-55,5,2,,Y,OP50,,,6/10/2022,264,,none
JB,lgc-55,5,3,,Y,OP50,,,6/10/2022,264,,none
JB,lgc-55,5,3,,Y,OP50,,,6/10/2022,264,,none
JB,lgc-55,5,2,,Y,OP50,,,6/10/2022,264,,none
JB,lgc-55,5,4,,Y,OP50,,,6/10/2022,264,,none
JB,lgc-55,5,3,,Y,OP50,,,6/10/2022,264,,none
JB,lgc-55,5,7,,Y,OP50,,,6/10/2022,264,,none
JB,lgc-55,5,4,,Y,OP50,,,6/10/2022,264,,none
JB,lgc-55,5,6,,Y,OP50,,,6/10/2022,264,,none
JB,lgc-55,5,3,,Y,OP50,,,6/10/2022,265,,none
JB,lgc-55,5,2,,N,OP50,,,6/10/2022,265,,none
JB,lgc-55,5,1,,Y,OP50,,,6/10/2022,265,,none
JB,lgc-55,5,1,,N,OP50,,,6/10/2022,265,,none
JB,lgc-55,5,3,,Y,OP50,,,6/10/2022,265,,none
JB,lgc-55,5,1,,Y,OP50,,,6/10/2022,265,,none
JB,lgc-55,5,1,,Y,OP50,,,6/10/2022,265,,none
JB,lgc-55,5,2,,N,OP50,,,6/10/2022,265,,none
JB,lgc-55,5,2,,Y,OP50,,,6/10/2022,265,,none
JB,lgc-55,5,3,,Y,OP50,,,6/10/2022,265,,none
JB,N2,5,2,,Y,OP50,,,6/10/2022,266,,none
JB,N2,5,4,,Y,OP50,,,6/10/2022,266,,none
JB,N2,5,3,,Y,OP50,,,6/10/2022,266,,none
JB,N2,5,2,,Y,OP50,,,6/10/2022,266,,none
JB,N2,5,4,,N,OP50,,,6/10/2022,266,,none
JB,N2,5,3,,Y,OP50,,,6/10/2022,266,,none
JB,N2,5,1,,Y,OP50,,,6/10/2022,266,,none
JB,N2,5,1,,Y,OP50,,,6/10/2022,266,,none
JB,N2,5,4,,Y,OP50,,,6/10/2022,266,,none
JB,N2,5,3,,Y,OP50,,,6/10/2022,266,,none
JB,N2,5,3,,Y,OP50,,,6/10/2022,266,,none
JB,N2,5,2,,Y,OP50,,,6/10/2022,267,,none
JB,N2,5,4,,N,OP50,,,6/10/2022,267,,none
JB,N2,5,8,,Y,OP50,,,6/10/2022,267,,none
JB,N2,5,3,,Y,OP50,,,6/10/2022,267,,none
JB,N2,5,2,,Y,OP50,,,6/10/2022,267,,none
JB,N2,5,3,,Y,OP50,,,6/10/2022,267,,none
JB,N2,5,3,,Y,OP50,,,6/10/2022,267,,none
JB,N2,5,4,,Y,OP50,,,6/10/2022,267,,none
JB,N2,5,2,,Y,OP50,,,6/10/2022,267,,none
JB,cest-1.2,5,3,,Y,OP50,,,6/10/2022,268,,none
JB,cest-1.2,5,2,,Y,OP50,,,6/10/2022,268,,none
JB,cest-1.2,5,3,,N,OP50,,,6/10/2022,268,,none
JB,cest-1.2,5,1,,N,OP50,,,6/10/2022,268,,none
JB,cest-1.2,5,2,,Y,OP50,,,6/10/2022,268,,none
JB,cest-1.2,5,3,,Y,OP50,,,6/10/2022,268,,none
JB,cest-1.2,5,4,,N,OP50,,,6/10/2022,268,,none
JB,cest-1.2,5,4,,Y,OP50,,,6/10/2022,268,,none
JB,cest-1.2,5,2,,Y,OP50,,,6/10/2022,268,,none
JB,cest-1.2,5,8,,Y,OP50,,,6/10/2022,268,,none
JB,cest-1.2,5,1,,Y,OP50,,,6/10/2022,269,,none
JB,cest-1.2,5,4,,N,OP50,,,6/10/2022,269,,none
JB,cest-1.2,5,3,,Y,OP50,,,6/10/2022,269,,none
JB,cest-1.2,5,3,,Y,OP50,,,6/10/2022,269,,none
JB,cest-1.2,5,2,,Y,OP50,,,6/10/2022,269,,none
JB,cest-1.2,5,4,,Y,OP50,,,6/10/2022,269,,none
JB,cest-1.2,5,4,,Y,OP50,,,6/10/2022,269,,none
JB,cest-1.2,5,1,,Y,OP50,,,6/10/2022,269,,none
JB,cest-1.2,5,4,,Y,OP50,,,6/10/2022,269,,none
JB,cest-1.2,5,2,,Y,OP50,,,6/10/2022,269,,none
JB,tdc-1,30,3,,Y,OP50,,,6/10/2022,262,,none
JB,tdc-1,30,2,,N,OP50,,,6/10/2022,262,,none
JB,tdc-1,30,2,,N,OP50,,,6/10/2022,262,,none
JB,tdc-1,30,2,,Y,OP50,,,6/10/2022,262,,none
JB,tdc-1,30,2,,N,OP50,,,6/10/2022,262,,none
JB,tdc-1,30,3,,Y,OP50,,,6/10/2022,262,,none
JB,tdc-1,30,3,,N,OP50,,,6/10/2022,262,,none
JB,tdc-1,30,3,,Y,OP50,,,6/10/2022,262,,none
JB,tdc-1,30,5,,N,OP50,,,6/10/2022,262,,none
JB,tdc-1,30,1,,N,OP50,,,6/10/2022,262,,none
JB,tdc-1,30,2,,Y,OP50,,,6/10/2022,263,,none
JB,tdc-1,30,2,,N,OP50,,,6/10/2022,263,,none
JB,tdc-1,30,1,,N,OP50,,,6/10/2022,263,,none
JB,tdc-1,30,2,,N,OP50,,,6/10/2022,263,,none
JB,tdc-1,30,1,,N,OP50,,,6/10/2022,263,,none
JB,tdc-1,30,2,,Y,OP50,,,6/10/2022,263,,none
JB,tdc-1,30,1,,Y,OP50,,,6/10/2022,263,,none
JB,tdc-1,30,2,,Y,OP50,,,6/10/2022,263,,none
JB,tdc-1,30,2,,Y,OP50,,,6/10/2022,263,,none
JB,tdc-1,30,3,,N,OP50,,,6/10/2022,263,,none
JB,lgc-55,30,3,,Y,OP50,,,6/10/2022,264,,none
JB,lgc-55,30,2,,Y,OP50,,,6/10/2022,264,,none
JB,lgc-55,30,3,,Y,OP50,,,6/10/2022,264,,none
JB,lgc-55,30,5,,Y,OP50,,,6/10/2022,264,,none
JB,lgc-55,30,3,,Y,OP50,,,6/10/2022,264,,none
JB,lgc-55,30,2,,Y,OP50,,,6/10/2022,264,,none
JB,lgc-55,30,3,,Y,OP50,,,6/10/2022,264,,none
JB,lgc-55,30,2,,Y,OP50,,,6/10/2022,264,,none
JB,lgc-55,30,5,,Y,OP50,,,6/10/2022,264,,none
JB,lgc-55,30,2,,Y,OP50,,,6/10/2022,265,,none
JB,lgc-55,30,2,,Y,OP50,,,6/10/2022,265,,none
JB,lgc-55,30,2,,N,OP50,,,6/10/2022,265,,none
JB,lgc-55,30,3,,N,OP50,,,6/10/2022,265,,none
JB,lgc-55,30,2,,N,OP50,,,6/10/2022,265,,none
JB,lgc-55,30,1,,Y,OP50,,,6/10/2022,265,,none
JB,lgc-55,30,1,,Y,OP50,,,6/10/2022,265,,none
JB,lgc-55,30,2,,Y,OP50,,,6/10/2022,265,,none
JB,lgc-55,30,2,,Y,OP50,,,6/10/2022,265,,none
JB,lgc-55,30,1,,Y,OP50,,,6/10/2022,265,,none
JB,N2,30,3,,Y,OP50,,,6/10/2022,266,,none
JB,N2,30,4,,Y,OP50,,,6/10/2022,266,,none
JB,N2,30,3,,Y,OP50,,,6/10/2022,266,,none
JB,N2,30,3,,Y,OP50,,,6/10/2022,266,,none
JB,N2,30,1,,Y,OP50,,,6/10/2022,266,,none
JB,N2,30,2,,Y,OP50,,,6/10/2022,266,,none
JB,N2,30,2,,Y,OP50,,,6/10/2022,266,,none
JB,N2,30,3,,Y,OP50,,,6/10/2022,267,,none
JB,N2,30,2,,Y,OP50,,,6/10/2022,267,,none
JB,N2,30,2,,Y,OP50,,,6/10/2022,267,,none
JB,N2,30,4,,Y,OP50,,,6/10/2022,267,,none
JB,N2,30,8,,Y,OP50,,,6/10/2022,267,,none
JB,N2,30,2,,N,OP50,,,6/10/2022,267,,none
JB,N2,30,3,,N,OP50,,,6/10/2022,267,,none
JB,cest-1.2,30,6,,Y,OP50,,,6/10/2022,268,,none
JB,cest-1.2,30,2,,Y,OP50,,,6/10/2022,268,,none
JB,cest-1.2,30,3,,Y,OP50,,,6/10/2022,268,,none
JB,cest-1.2,30,2,,Y,OP50,,,6/10/2022,268,,none
JB,cest-1.2,30,4,,Y,OP50,,,6/10/2022,268,,none
JB,cest-1.2,30,2,,N,OP50,,,6/10/2022,268,,none
JB,cest-1.2,30,1,,N,OP50,,,6/10/2022,268,,none
JB,cest-1.2,30,1,,Y,OP50,,,6/10/2022,268,,none
JB,cest-1.2,30,2,,Y,OP50,,,6/10/2022,268,,none
JB,cest-1.2,30,2,,Y,OP50,,,6/10/2022,268,,none
JB,cest-1.2,30,3,,Y,OP50,,,6/10/2022,269,,none
JB,cest-1.2,30,2,,Y,OP50,,,6/10/2022,269,,none
JB,cest-1.2,30,2,,Y,OP50,,,6/10/2022,269,,none
JB,cest-1.2,30,2,,Y,OP50,,,6/10/2022,269,,none
JB,cest-1.2,30,2,,N,OP50,,,6/10/2022,269,,none
JB,cest-1.2,30,1,,Y,OP50,,,6/10/2022,269,,none
JB,cest-1.2,30,2,,Y,OP50,,,6/10/2022,269,,none
JB,tdc-1,0,3,,N,OP50,,,6/15/2022,270,,none
JB,tdc-1,0,3,,Y,OP50,,,6/15/2022,270,,none
JB,tdc-1,0,2,,N,OP50,,,6/15/2022,270,,none
JB,tdc-1,0,2,,Y,OP50,,,6/15/2022,270,,none
JB,tdc-1,0,2,,N,OP50,,,6/15/2022,270,,none
JB,tdc-1,0,2,,N,OP50,,,6/15/2022,270,,none
JB,tdc-1,0,2,,Y,OP50,,,6/15/2022,270,,none
JB,tdc-1,0,4,,N,OP50,,,6/15/2022,270,,none
JB,tdc-1,0,2,,Y,OP50,,,6/15/2022,270,,none
JB,tdc-1,0,2,,Y,OP50,,,6/15/2022,270,,none
JB,tdc-1,0,2,,Y,OP50,,,6/15/2022,271,,none
JB,tdc-1,0,2,,Y,OP50,,,6/15/2022,271,,none
JB,tdc-1,0,1,,N,OP50,,,6/15/2022,271,,none
JB,tdc-1,0,1,,Y,OP50,,,6/15/2022,271,,none
JB,tdc-1,0,3,,Y,OP50,,,6/15/2022,271,,none
JB,tdc-1,0,4,,N,OP50,,,6/15/2022,271,,none
JB,tdc-1,0,1,,N,OP50,,,6/15/2022,271,,none
JB,tdc-1,0,1,,N,OP50,,,6/15/2022,271,,none
JB,tdc-1,0,4,,Y,OP50,,,6/15/2022,271,,none
JB,tdc-1,0,2,,N,OP50,,,6/15/2022,271,,none
JB,N2,0,2,,Y,OP50,,,6/15/2022,272,,none
JB,N2,0,3,,N,OP50,,,6/15/2022,272,,none
JB,N2,0,2,,N,OP50,,,6/15/2022,272,,none
JB,N2,0,3,,N,OP50,,,6/15/2022,272,,none
JB,N2,0,4,,Y,OP50,,,6/15/2022,272,,none
JB,N2,0,4,,Y,OP50,,,6/15/2022,272,,none
JB,N2,0,4,,Y,OP50,,,6/15/2022,272,,none
JB,N2,0,2,,Y,OP50,,,6/15/2022,272,,none
JB,N2,0,3,,N,OP50,,,6/15/2022,272,,none
JB,N2,0,2,,N,OP50,,,6/15/2022,272,,none
JB,N2,0,3,,Y,OP50,,,6/15/2022,273,,none
JB,N2,0,4,,N,OP50,,,6/15/2022,273,,none
JB,N2,0,2,,N,OP50,,,6/15/2022,273,,none
JB,N2,0,3,,Y,OP50,,,6/15/2022,273,,none
JB,N2,0,4,,Y,OP50,,,6/15/2022,273,,none
JB,N2,0,4,,Y,OP50,,,6/15/2022,273,,none
JB,N2,0,1,,Y,OP50,,,6/15/2022,273,,none
JB,N2,0,2,,Y,OP50,,,6/15/2022,273,,none
JB,N2,0,2,,N,OP50,,,6/15/2022,273,,none
JB,N2,0,3,,Y,OP50,,,6/15/2022,273,,none
JB,cest-1.2,0,1,,Y,OP50,,,6/15/2022,274,,none
JB,cest-1.2,0,3,,N,OP50,,,6/15/2022,274,,none
JB,cest-1.2,0,2,,Y,OP50,,,6/15/2022,274,,none
JB,cest-1.2,0,3,,N,OP50,,,6/15/2022,274,,none
JB,cest-1.2,0,1,,N,OP50,,,6/15/2022,274,,none
JB,cest-1.2,0,2,,N,OP50,,,6/15/2022,274,,none
JB,cest-1.2,0,2,,Y,OP50,,,6/15/2022,274,,none
JB,cest-1.2,0,3,,N,OP50,,,6/15/2022,274,,none
JB,cest-1.2,0,3,,Y,OP50,,,6/15/2022,274,,none
JB,cest-1.2,0,3,,N,OP50,,,6/15/2022,274,,none
JB,cest-1.2,0,2,,Y,OP50,,,6/15/2022,275,,none
JB,cest-1.2,0,2,,N,OP50,,,6/15/2022,275,,none
JB,cest-1.2,0,2,,N,OP50,,,6/15/2022,275,,none
JB,cest-1.2,0,3,,Y,OP50,,,6/15/2022,275,,none
JB,cest-1.2,0,2,,N,OP50,,,6/15/2022,275,,none
JB,cest-1.2,0,5,,Y,OP50,,,6/15/2022,275,,none
JB,cest-1.2,0,3,,Y,OP50,,,6/15/2022,275,,none
JB,cest-1.2,0,1,,N,OP50,,,6/15/2022,275,,none
JB,cest-1.2,0,4,,Y,OP50,,,6/15/2022,275,,none
JB,cest-1.2,0,2,,Y,OP50,,,6/15/2022,275,,none
JB,lgc-55,0,3,,Y,OP50,,,6/15/2022,276,,none
JB,lgc-55,0,1,,N,OP50,,,6/15/2022,276,,none
JB,lgc-55,0,1,,N,OP50,,,6/15/2022,276,,none
JB,lgc-55,0,2,,N,OP50,,,6/15/2022,276,,none
JB,lgc-55,0,1,,N,OP50,,,6/15/2022,276,,none
JB,lgc-55,0,3,,N,OP50,,,6/15/2022,276,,none
JB,lgc-55,0,1,,N,OP50,,,6/15/2022,276,,none
JB,lgc-55,0,2,,N,OP50,,,6/15/2022,276,,none
JB,lgc-55,0,1,,N,OP50,,,6/15/2022,276,,none
JB,lgc-55,0,1,,N,OP50,,,6/15/2022,276,,none
JB,lgc-55,0,1,,N,OP50,,,6/15/2022,277,,none
JB,lgc-55,0,2,,N,OP50,,,6/15/2022,277,,none
JB,lgc-55,0,1,,N,OP50,,,6/15/2022,277,,none
JB,lgc-55,0,2,,N,OP50,,,6/15/2022,277,,none
JB,lgc-55,0,2,,N,OP50,,,6/15/2022,277,,none
JB,lgc-55,0,2,,Y,OP50,,,6/15/2022,277,,none
JB,lgc-55,0,1,,N,OP50,,,6/15/2022,277,,none
JB,lgc-55,0,2,,Y,OP50,,,6/15/2022,277,,none
JB,lgc-55,0,2,,N,OP50,,,6/15/2022,277,,none
JB,lgc-55,0,3,,Y,OP50,,,6/15/2022,277,,none
JB,tdc-1,5,2,,Y,OP50,,,6/15/2022,270,,none
JB,tdc-1,5,1,,N,OP50,,,6/15/2022,270,,none
JB,tdc-1,5,2,,Y,OP50,,,6/15/2022,270,,none
JB,tdc-1,5,7,,Y,OP50,,,6/15/2022,270,,none
JB,tdc-1,5,1,,Y,OP50,,,6/15/2022,270,,none
JB,tdc-1,5,2,,Y,OP50,,,6/15/2022,270,,none
JB,tdc-1,5,2,,N,OP50,,,6/15/2022,270,,none
JB,tdc-1,5,2,,Y,OP50,,,6/15/2022,270,,none
JB,tdc-1,5,1,,N,OP50,,,6/15/2022,270,,none
JB,tdc-1,5,1,,N,OP50,,,6/15/2022,270,,none
JB,tdc-1,5,2,,N,OP50,,,6/15/2022,271,,none
JB,tdc-1,5,3,,Y,OP50,,,6/15/2022,271,,none
JB,tdc-1,5,3,,N,OP50,,,6/15/2022,271,,none
JB,tdc-1,5,2,,Y,OP50,,,6/15/2022,271,,none
JB,tdc-1,5,2,,Y,OP50,,,6/15/2022,271,,none
JB,tdc-1,5,2,,Y,OP50,,,6/15/2022,271,,none
JB,tdc-1,5,2,,N,OP50,,,6/15/2022,271,,none
JB,tdc-1,5,1,,N,OP50,,,6/15/2022,271,,none
JB,tdc-1,5,3,,Y,OP50,,,6/15/2022,271,,none
JB,tdc-1,5,2,,N,OP50,,,6/15/2022,271,,none
JB,N2,5,4,,Y,OP50,,,6/15/2022,272,,none
JB,N2,5,3,,Y,OP50,,,6/15/2022,272,,none
JB,N2,5,3,,Y,OP50,,,6/15/2022,272,,none
JB,N2,5,4,,Y,OP50,,,6/15/2022,272,,none
JB,N2,5,3,,Y,OP50,,,6/15/2022,272,,none
JB,N2,5,4,,Y,OP50,,,6/15/2022,272,,none
JB,N2,5,5,,Y,OP50,,,6/15/2022,272,,none
JB,N2,5,2,,Y,OP50,,,6/15/2022,272,,none
JB,N2,5,3,,N,OP50,,,6/15/2022,272,,none
JB,N2,5,5,,Y,OP50,,,6/15/2022,272,,none
JB,N2,5,2,,Y,OP50,,,6/15/2022,273,,none
JB,N2,5,3,,Y,OP50,,,6/15/2022,273,,none
JB,N2,5,3,,Y,OP50,,,6/15/2022,273,,none
JB,N2,5,2,,Y,OP50,,,6/15/2022,273,,none
JB,N2,5,4,,Y,OP50,,,6/15/2022,273,,none
JB,N2,5,4,,Y,OP50,,,6/15/2022,273,,none
JB,N2,5,1,,Y,OP50,,,6/15/2022,273,,none
JB,N2,5,2,,Y,OP50,,,6/15/2022,273,,none
JB,N2,5,2,,Y,OP50,,,6/15/2022,273,,none
JB,N2,5,5,,Y,OP50,,,6/15/2022,273,,none
JB,cest-1.2,5,2,,Y,OP50,,,6/15/2022,274,,none
JB,cest-1.2,5,2,,Y,OP50,,,6/15/2022,274,,none
JB,cest-1.2,5,3,,Y,OP50,,,6/15/2022,274,,none
JB,cest-1.2,5,1,,Y,OP50,,,6/15/2022,274,,none
JB,cest-1.2,5,5,,N,OP50,,,6/15/2022,274,,none
JB,cest-1.2,5,2,,Y,OP50,,,6/15/2022,274,,none
JB,cest-1.2,5,2,,Y,OP50,,,6/15/2022,274,,none
JB,cest-1.2,5,2,,N,OP50,,,6/15/2022,274,,none
JB,cest-1.2,5,1,,Y,OP50,,,6/15/2022,274,,none
JB,cest-1.2,5,2,,Y,OP50,,,6/15/2022,274,,none
JB,cest-1.2,5,1,,N,OP50,,,6/15/2022,275,,none
JB,cest-1.2,5,1,,Y,OP50,,,6/15/2022,275,,none
JB,cest-1.2,5,1,,Y,OP50,,,6/15/2022,275,,none
JB,cest-1.2,5,2,,Y,OP50,,,6/15/2022,275,,none
JB,cest-1.2,5,3,,Y,OP50,,,6/15/2022,275,,none
JB,cest-1.2,5,3,,N,OP50,,,6/15/2022,275,,none
JB,cest-1.2,5,3,,Y,OP50,,,6/15/2022,275,,none
JB,cest-1.2,5,2,,Y,OP50,,,6/15/2022,275,,none
JB,cest-1.2,5,2,,Y,OP50,,,6/15/2022,275,,none
JB,cest-1.2,5,3,,Y,OP50,,,6/15/2022,275,,none
JB,lgc-55,5,1,,Y,OP50,,,6/15/2022,276,,none
JB,lgc-55,5,2,,Y,OP50,,,6/15/2022,276,,none
JB,lgc-55,5,1,,N,OP50,,,6/15/2022,276,,none
JB,lgc-55,5,2,,Y,OP50,,,6/15/2022,276,,none
JB,lgc-55,5,2,,N,OP50,,,6/15/2022,276,,none
JB,lgc-55,5,3,,N,OP50,,,6/15/2022,276,,none
JB,lgc-55,5,1,,Y,OP50,,,6/15/2022,276,,none
JB,lgc-55,5,2,,Y,OP50,,,6/15/2022,276,,none
JB,lgc-55,5,2,,N,OP50,,,6/15/2022,276,,none
JB,lgc-55,5,1,,Y,OP50,,,6/15/2022,276,,none
JB,lgc-55,5,1,,Y,OP50,,,6/15/2022,277,,none
JB,lgc-55,5,1,,Y,OP50,,,6/15/2022,277,,none
JB,lgc-55,5,1,,N,OP50,,,6/15/2022,277,,none
JB,lgc-55,5,2,,Y,OP50,,,6/15/2022,277,,none
JB,lgc-55,5,1,,Y,OP50,,,6/15/2022,277,,none
JB,lgc-55,5,4,,Y,OP50,,,6/15/2022,277,,none
JB,lgc-55,5,2,,Y,OP50,,,6/15/2022,277,,none
JB,lgc-55,5,2,,Y,OP50,,,6/15/2022,277,,none
JB,lgc-55,5,2,,Y,OP50,,,6/15/2022,277,,none
JB,lgc-55,5,4,,Y,OP50,,,6/15/2022,277,,none
JB,tdc-1,30,2,,N,OP50,,,6/15/2022,270,,none
JB,tdc-1,30,2,,Y,OP50,,,6/15/2022,270,,none
JB,tdc-1,30,3,,Y,OP50,,,6/15/2022,270,,none
JB,tdc-1,30,3,,Y,OP50,,,6/15/2022,270,,none
JB,tdc-1,30,2,,N,OP50,,,6/15/2022,270,,none
